,tune,chords
88,22,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'Fm7'), ('1', 'Amaj7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Abmaj7'), ('2', 'G7b13')]"
89,22,"[('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Fm7/Eb'), ('1', 'Dm7'), ('1', 'G7b13'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'Abmaj7'), ('1', 'Ab7#11'), ('1', 'Cm7/G'), ('2', 'Dm7b5'), ('2', 'G7b13'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
90,23,"[('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fm6'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7')]"
91,23,"[('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fm6'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7')]"
92,23,"[('2', 'Am'), ('2', 'AmM7'), ('2', 'Am7'), ('2', 'Am6'), ('1', 'Em7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am'), ('2', 'AmM7'), ('2', 'Am7'), ('2', 'Am6'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7')]"
93,23,"[('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fm6'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
94,24,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Am7/G'), ('2', 'Gb7'), ('2', 'F7'), ('2', 'Em7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Dm7#11')]"
95,24,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Am7/G'), ('2', 'Gb7'), ('2', 'F7'), ('2', 'Em7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Dm7#11')]"
96,24,"[('1', 'Fmaj7'), ('2', 'Fdim7'), ('2', 'Fmaj7'), ('2', 'Fm6'), ('2', 'E7#9'), ('1', 'Am7'), ('2', 'Bm7b5'), ('2', 'E7b13'), ('1', 'Am7'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Dm7'), ('2', 'G7')]"
97,24,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('2', 'Am7'), ('2', 'Am7/G'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('4', 'Em7'), ('4', 'Em7'), ('4', 'Dm7'), ('4', 'Dm7'), ('1', 'Cmaj7')]"
98,25,"[('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('1', 'Bb7sus'), ('2', 'Bb7'), ('2', 'Bb7b9'), ('2', 'Am/Eb'), ('2', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Dm7b5'), ('2', 'Cm/G'), ('2', 'Am7b5'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
99,25,"[('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('1', 'Bb7sus'), ('2', 'Bb7'), ('2', 'Bb7b9'), ('2', 'Am/Eb'), ('2', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Dm7b5'), ('2', 'Cm/G'), ('2', 'Am7b5'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
100,25,"[('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Am7b5'), ('1', 'D7b9'), ('1', 'G7b9sus'), ('1', 'G7b9')]"
101,25,"[('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('1', 'Bb7sus'), ('2', 'Bb7'), ('2', 'Bb7b9'), ('2', 'Am/Eb'), ('2', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Dm7b5'), ('2', 'Cm/G'), ('2', 'Am7b5'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
102,25,"[('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('1', 'Bb7sus'), ('2', 'Bb7'), ('2', 'Bb7b9'), ('2', 'Am/Eb'), ('2', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('2', 'Cm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Dm7b5'), ('2', 'Cm/G'), ('2', 'Am7b5'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
103,26,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Gbm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7')]"
104,26,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Gbm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('1', 'C6')]"
105,26,"[('1', 'Bm7'), ('1', 'E7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Em7b5'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7')]"
106,26,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Gbm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('1', 'C6')]"
107,27,"[('1', 'Cmaj7'), ('2', 'B7sus'), ('2', 'B7#5'), ('1', 'Bbmaj7'), ('2', 'A7sus'), ('2', 'A7b9'), ('1', 'D7'), ('1', 'G7b9')]"
108,27,"[('1', 'Cmaj7'), ('2', 'B7sus'), ('2', 'B7#5'), ('1', 'Bbmaj7'), ('2', 'A7sus'), ('2', 'A7b9'), ('1', 'D7'), ('1', 'G7b9')]"
109,27,"[('1', 'Dm'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am'), ('1', 'Am'), ('2', 'Gbm7b5'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7b9')]"
110,27,"[('1', 'Cmaj7'), ('2', 'B7sus'), ('2', 'B7#5'), ('1', 'Bbmaj7'), ('2', 'A7sus'), ('2', 'A7b9'), ('1', 'D7'), ('1', 'G7b9'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7b9')]"
111,28,"[('1', 'Dbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7')]"
112,28,"[('1', 'Dbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7')]"
113,28,"[('2', 'Fmaj7'), ('2', 'Abm7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('4', 'Dbmmaj7'), ('4', 'Bm6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'D7'), ('2', 'Abm7'), ('2', 'Abm7#5')]"
114,28,"[('1', 'Dbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
115,29,"[('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Cmaj9/E'), ('2', 'CmM7'), ('2', 'Gmaj7/D'), ('2', 'E7'), ('1', 'D7'), ('1', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'E7'), ('2', 'Gbm'), ('2', 'Gbdim7'), ('2', 'C'), ('2', 'E7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6')]"
116,30,"[('1', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('1', 'Dbm'), ('2', 'E7'), ('2', 'Am7'), ('1', 'Dm7'), ('1', 'G7')]"
117,30,"[('1', 'Dm7'), ('2', 'A7'), ('2', 'G7'), ('1', 'Dm7'), ('2', 'Gb7'), ('2', 'G7'), ('1', 'G7'), ('2', 'G7'), ('2', 'Gaug'), ('1', 'Dbm'), ('1', 'Dbm')]"
118,30,"[('1', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('2', 'B'), ('2', 'Dbm'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Gbm'), ('1', 'Gbm')]"
119,30,"[('1', 'Gbm'), ('1', 'Gbdim7'), ('1', 'Dbm/G'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'Dbm'), ('2', 'Dm7'), ('2', 'G7')]"
120,31,"[('1', 'Dbm'), ('1', 'Dbm6'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Abm7sus')]"
121,31,"[('1', 'Dbm'), ('1', 'Dbm6'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Abm7sus')]"
122,31,"[('1', 'Am7'), ('1', 'Dm7'), ('1', 'Bm7b5'), ('1', 'E7b9'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Ab7#11'), ('1', 'Abm7')]"
123,31,"[('1', 'Dbm'), ('1', 'Dbm6'), ('1', 'E7'), ('1', 'Am7'), ('1', 'Fmaj7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
124,32,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7#5')]"
125,32,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7#5')]"
126,32,"[('2', 'F6'), ('2', 'Gbdim7'), ('2', 'C6/G'), ('2', 'C7'), ('2', 'F6'), ('2', 'Gbdim7'), ('2', 'C6/G'), ('2', 'C7'), ('2', 'F6'), ('2', 'Gbdim7'), ('2', 'C6/G'), ('2', 'A7'), ('4', 'C6/G'), ('4', 'Abdim'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7')]"
127,32,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7#5'), ('2', 'C6'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7#5'), ('2', 'C6'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7')]"
128,33,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Dbm7/E'), ('2', 'Gbm6'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'Am7')]"
129,33,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Dbm7/E'), ('2', 'Gbm6'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'Am7')]"
130,33,"[('1', 'E7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7')]"
131,33,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Dbm7/E'), ('2', 'Gbm6'), ('2', 'Gbdim7'), ('2', 'Dbm6/G'), ('2', 'Am7'), ('2', 'G7'), ('2', 'Dbm6')]"
132,34,"[('1', 'Cmaj7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7')]"
133,34,"[('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
134,34,"[('1', 'Cmaj7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7')]"
135,34,"[('1', 'Fmaj7'), ('1', 'Gbdim7'), ('1', 'Cmaj7/G'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
136,35,"[('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'C7/Bb'), ('1', 'Fmaj7/A'), ('2', 'Fm6'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Dm7'), ('1', 'C69')]"
137,35,"[('1', 'Cmaj7/E'), ('1', 'Edim7'), ('2', 'G7/D'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'B7#5'), ('1', 'Ebmaj7/Bb'), ('2', 'Am9#11'), ('2', 'G7')]"
138,35,"[('1', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'C6'), ('2', 'C7/Bb'), ('1', 'F6/A'), ('2', 'Fm6'), ('2', 'G7'), ('2', 'C69'), ('2', 'Dm7/C'), ('1', 'C69')]"
139,35,"[('1', 'Gm'), ('4', 'C'), ('4', 'C7/Bb'), ('4', 'A/F'), ('4', 'Fm'), ('1', 'C6/G'), ('1', 'Gbm7b5'), ('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'G7'), ('2', 'C6'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7')]"
140,36,"[('2', 'Am7'), ('2', 'Fmaj7'), ('2', 'E7'), ('2', 'Am7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Bm7#11'), ('2', 'A7#5'), ('2', 'Dm7b5'), ('4', 'G7'), ('4', 'E7'), ('2', 'Am7'), ('2', 'D7#11'), ('2', 'Ebmaj7'), ('2', 'Abmaj7'), ('1', 'Dm9')]"
141,36,"[('2', 'Bm7'), ('2', 'Gmaj7'), ('2', 'Gb7'), ('4', 'Em7'), ('4', 'A7'), ('2', 'Dmaj7'), ('2', 'C7#11'), ('2', 'B7#5'), ('2', 'Em7b5'), ('4', 'A7'), ('4', 'Gb7'), ('2', 'Bm7'), ('2', 'E7#11'), ('4', 'Gbm7'), ('4', 'Bm7'), ('4', 'Em7'), ('4', 'A7'), ('2', 'Am7'), ('2', 'D7#11')]"
142,36,"[('2', 'Gmaj7'), ('2', 'C9'), ('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abmaj7'), ('2', 'Dm7'), ('2', 'Cm7'), ('2', 'B7'), ('2', 'A7'), ('2', 'D7'), ('2', 'Dbm7'), ('2', 'C7'), ('1', 'Gbm9/B'), ('1', 'E7')]"
143,36,"[('2', 'Am7'), ('2', 'Fmaj7'), ('2', 'E7'), ('2', 'Am7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Bm7#11'), ('2', 'A7#5'), ('2', 'Dm7b5'), ('4', 'G7'), ('4', 'E7'), ('2', 'Am7'), ('2', 'D7#11'), ('4', 'Em7'), ('4', 'Am7'), ('4', 'Dm7'), ('4', 'Gsus'), ('4', 'Em7'), ('4', 'Am7'), ('4', 'Fmaj7'), ('4', 'Bmmaj7'), ('4', 'Em7'), ('4', 'Emmaj7'), ('4', 'Ammaj7'), ('4', 'Dmmaj7'), ('2', 'Cmaj9'), ('4', 'Cmaj7'), ('4', 'Cmaj7')]"
144,37,"[('2', 'C6'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7#11'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
145,37,"[('2', 'C6'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7#11'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
146,37,"[('2', 'Em7'), ('2', 'F7#11'), ('2', 'Em7'), ('2', 'B7sus'), ('2', 'Em7'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Em7#11'), ('2', 'Dm7'), ('2', 'A7sus'), ('2', 'Dm7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
147,37,"[('2', 'C6'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7#11'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7')]"
148,38,"[('2', 'Dm7'), ('2', 'Bbm7b13'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('4', 'Dm7'), ('4', 'Abm7')]"
149,38,"[('2', 'Dm7'), ('2', 'Bbm7b13'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('4', 'Dm7'), ('4', 'Abm7')]"
150,38,"[('2', 'Dbmaj7'), ('2', 'Ebm7'), ('2', 'Dbmaj7'), ('4', 'Gbm7'), ('4', 'B7'), ('4', 'Fm7'), ('4', 'Bbm7'), ('4', 'Ebm7'), ('4', 'Ab7'), ('1', 'Dbmaj7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Ebm7'), ('2', 'Ebdim7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'B7'), ('2', 'Bb7')]"
151,38,"[('2', 'Dm7'), ('2', 'Bbm7b13'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('4', 'Dm7'), ('4', 'Abm7'), ('4', 'Dbm6'), ('4', 'Gbm7'), ('4', 'Em7b5'), ('4', 'Bbm7')]"
152,39,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'G7/D'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
153,39,"[('1', 'E/C'), ('1', 'Edim7'), ('2', 'Dm7'), ('2', 'A7'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Am7#11'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'G7')]"
154,39,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'G7/D'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('4', 'C6/E'), ('4', 'C7')]"
155,39,"[('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Cmaj7'), ('2', 'Em7b5'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
156,40,"[('1', 'Emaj7'), ('1', 'Bm7#11'), ('1', 'Amaj7'), ('2', 'Abm7b5'), ('2', 'Db7b9'), ('1', 'Dbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'B7')]"
157,40,"[('1', 'Emaj7'), ('1', 'Bm7#11'), ('1', 'Amaj7'), ('2', 'Abm7b5'), ('2', 'Db7b9'), ('1', 'Dbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'B7')]"
158,40,"[('1', 'Bm7'), ('1', 'E7'), ('1', 'Amaj7'), ('1', 'Ebm7'), ('1', 'Abm7'), ('1', 'Db7'), ('1', 'Gb7'), ('1', 'B7#5')]"
159,40,"[('1', 'Emaj7'), ('1', 'Bm7#11'), ('1', 'Amaj7'), ('2', 'Abm7b5'), ('2', 'Db7b9'), ('1', 'Gbm7'), ('1', 'B7'), ('2', 'E6'), ('2', 'Db7'), ('2', 'Gb7'), ('2', 'B7')]"
160,41,"[('2', 'Em7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'B7'), ('2', 'Cm9'), ('2', 'Cm9'), ('2', 'Am7b5'), ('2', 'D7b9'), ('2', 'Bbmaj7'), ('2', 'Ebmaj7'), ('2', 'Cm7'), ('2', 'D7b9'), ('2', 'Ebm9'), ('2', 'F7'), ('2', 'Gbdim7'), ('2', 'Gm7'), ('2', 'G7#5'), ('2', 'Gb/B'), ('2', 'F7b5'), ('2', 'F7'), ('2', 'Bbm6'), ('2', 'Gbm6'), ('1', 'E6'), ('1', 'Em7'), ('1', 'Am7b9'), ('2', 'Dbm9'), ('2', 'Am7'), ('2', 'G'), ('2', 'B7')]"
161,41,"[('1', 'Cmaj7'), ('1', 'B7'), ('1', 'Bbmaj7'), ('1', 'Abm')]"
162,42,"[('1', 'Cm7'), ('1', 'Em7'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Cm7/G'), ('1', 'Cm7/G'), ('1', 'D7b9'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'Abmaj7'), ('1', 'Em/G'), ('1', 'Fm7'), ('1', 'Ebmaj7'), ('1', 'D7b9'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'Dbm7b9'), ('1', 'Fm7'), ('2', 'Bm7'), ('2', 'E7'), ('2', 'Ebmaj7'), ('2', 'A7#11'), ('1', 'Am7'), ('1', 'D7#9'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7')]"
163,43,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Fm7')]"
164,43,"[('1', 'Fm7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
165,43,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Fm7')]"
166,43,"[('1', 'Fm7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
167,43,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'Am7'), ('1', 'G7')]"
168,43,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Fm7')]"
169,43,"[('1', 'Fm7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
170,43,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7b5'), ('1', 'A7'), ('1', 'Fm7')]"
171,43,"[('1', 'Em7b5'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7')]"
