,tune,chords
287,287,"[('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Ebm7'), ('1', 'Am7'), ('1', 'Dbmaj7'), ('2', 'Dm7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fmaj7'), ('1', 'Gbm7b5'), ('1', 'Fm7'), ('1', 'Em7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm9'), ('2', 'Em7'), ('2', 'Edim7')]"
288,288,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fmaj7'), ('2', 'G7'), ('2', 'Abdim7'), ('2', 'A/F'), ('2', 'G7/B'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fmaj7'), ('2', 'G7'), ('2', 'Abdim7'), ('2', 'A/F'), ('2', 'G7/B'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'Gm7'), ('1', 'C7'), ('2', 'Dm7'), ('4', 'Gm7'), ('4', 'C7'), ('1', 'Fmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fmaj7'), ('2', 'G7'), ('2', 'Abdim7'), ('2', 'Dm7/A'), ('2', 'G7/B'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Em7'), ('2', 'Abmaj7'), ('4', 'Dm7'), ('4', 'G7')]"
289,289,"[('1', 'Cm7'), ('1', 'Dm7/C'), ('1', 'Ebmaj7/C'), ('1', 'Dm7/C'), ('1', 'Cm7'), ('1', 'Dm7/C'), ('1', 'Ebmaj7/C'), ('1', 'Dm7/C'), ('1', 'Cm7'), ('1', 'Cm6'), ('1', 'Cm7'), ('1', 'Cm6'), ('1', 'Fm7'), ('1', 'Fm6'), ('1', 'Cm7'), ('1', 'Cm6'), ('2', 'Dm'), ('2', 'Ebm'), ('2', 'Em'), ('2', 'Fm'), ('2', 'Gbm'), ('2', 'Fm'), ('2', 'Em'), ('2', 'Ebm'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'C7/E'), ('2', 'Fm'), ('1', 'Cm'), ('1', 'G7')]"
290,290,"[('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7'), ('1', 'A7b9'), ('2', 'Gbm7'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7'), ('1', 'A7b9'), ('2', 'Gbm7'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6')]"
291,291,"[('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Dm9sus'), ('1', 'Dm9sus'), ('1', 'Dm9sus'), ('1', 'Dm9sus'), ('1', 'Bm9'), ('1', 'Bm9'), ('1', 'Bm9'), ('1', 'Bm9'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'C9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus'), ('1', 'Eb9sus')]"
292,292,"[('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Abmaj7#11/G'), ('1', 'Abmaj7#11/G'), ('1', 'C'), ('1', 'Bb/C'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Abmaj7#11/G'), ('1', 'Abmaj7#11/G'), ('1', 'C'), ('1', 'Bb/C'), ('1', 'A/F'), ('1', 'C'), ('1', 'G/F'), ('1', 'G/F'), ('1', 'F/Eb'), ('1', 'F/Eb'), ('1', 'G7/D'), ('1', 'G7/D'), ('1', 'C'), ('1', 'C'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Abmaj7#11/G'), ('1', 'Abmaj7#11/G'), ('1', 'C'), ('1', 'Bb/C'), ('1', 'G7'), ('1', 'Cmaj7')]"
293,293,"[('1', 'Fm6'), ('1', 'G7#9'), ('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Abmaj7#11'), ('1', 'G7#9'), ('1', 'Cm6'), ('1', 'D7b13'), ('1', 'Gm7'), ('1', 'Fm6'), ('1', 'G7#9'), ('1', 'Cm6'), ('1', 'Cm6')]"
294,294,"[('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'A7'), ('2', 'Abm7'), ('2', 'Db7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'Emaj7'), ('1', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Em7b5'), ('1', 'A7b9'), ('2', 'Dm7'), ('2', 'Edim7'), ('2', 'Fmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'Dm7'), ('1', 'Bm7'), ('2', 'Em7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Em7b5'), ('2', 'A7b9')]"
295,295,"[('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Dm7b5'), ('2', 'Am7'), ('2', 'G7b9'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bm7'), ('4', 'Bm7'), ('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Dm7b5'), ('2', 'Am7'), ('2', 'G7b9'), ('4', 'C7'), ('4', 'B7'), ('4', 'Bm7'), ('4', 'Bm7'), ('2', 'Bm7'), ('2', 'Bbm7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Bm7'), ('2', 'Bdim7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Em7'), ('2', 'A7#5'), ('4', 'Dmaj7'), ('4', 'C7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'D7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Dm7b5'), ('2', 'Am7'), ('2', 'G7'), ('4', 'C7'), ('4', 'B7'), ('2', 'Bm7'), ('2', 'Am7b5'), ('2', 'Am7'), ('2', 'C6/G'), ('4', 'D7'), ('4', 'G7'), ('2', 'C6'), ('4', 'Dm7'), ('4', 'G7')]"
296,296,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'Abm7sus'), ('1', 'Gm7'), ('1', 'Dbm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'Abm7sus'), ('1', 'Gm7'), ('1', 'Dbm7'), ('2', 'Em7'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'Dbm7b5'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('1', 'D7'), ('1', 'Abm7sus'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'Abm7sus'), ('1', 'Gm7'), ('1', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Fm6'), ('2', 'E7'), ('2', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('1', 'Abm7sus')]"
297,297,"[('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'E7'), ('1', 'Am6'), ('1', 'Am6'), ('1', 'Am6'), ('1', 'Ebm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('2', 'Gbm'), ('2', 'Gbdim7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Gbdim7'), ('2', 'Dbm'), ('2', 'A7'), ('2', 'Gbm'), ('2', 'Gbdim7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Gbdim7'), ('2', 'Dbm'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'E7'), ('1', 'Am6'), ('1', 'Am6'), ('1', 'Am6'), ('1', 'Ebm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('1', 'Abm7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6')]"
298,298,"[('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7')]"
299,299,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'C6'), ('2', 'Ebm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fm7'), ('2', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Cm7'), ('1', 'Bm6'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Gmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Gmaj7'), ('2', 'Ebm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'C6'), ('2', 'Ebm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Em7'), ('1', 'A7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Bm7b5'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6')]"
300,300,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('1', 'Dbm7'), ('2', 'Dbm7'), ('2', 'Dbm7b9'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Abm7b9'), ('1', 'Dbm7'), ('2', 'Dbm7'), ('2', 'Dbm7b9')]"
301,301,"[('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'C7#5'), ('1', 'Fmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Cmaj7')]"
302,302,"[('2', 'Cmaj7'), ('2', 'Gbm7#11'), ('2', 'Em7'), ('2', 'Am7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Fmaj7#11'), ('4', 'Gbm7b5'), ('4', 'B7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm7#11'), ('2', 'Em7'), ('2', 'Am7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Fmaj7#11'), ('4', 'Gbm7b5'), ('4', 'B7'), ('2', 'Em7'), ('2', 'A7b13'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'E7#5'), ('2', 'A7#9#5'), ('2', 'Gbm7b5'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Dm7'), ('2', 'Dbm6'), ('2', 'Abm7')]"
303,303,"[('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('1', 'Am7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Am7'), ('1', 'D7'), ('2', 'G7'), ('2', 'G7'), ('2', 'Dbm/E'), ('2', 'G7/D'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('1', 'Am7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Am7'), ('1', 'D7'), ('2', 'G7'), ('2', 'G7'), ('2', 'Dbm/E'), ('2', 'G7/D'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Gbmmaj9'), ('2', 'E9'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7sus'), ('2', 'Dbm')]"
304,304,"[('1', 'Fmaj7'), ('1', 'Abm7b9'), ('2', 'E7b9'), ('2', 'E7b9/Ab'), ('4', 'Am7'), ('4', 'Gm7'), ('4', 'Fm7'), ('4', 'Ebm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Cmaj7'), ('2', 'E7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Abm7'), ('2', 'Abdim7'), ('2', 'Am7'), ('2', 'Am7'), ('2', 'Cmaj7'), ('2', 'E7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Abm7'), ('2', 'Abdim7'), ('2', 'Am7'), ('2', 'Am7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('4', 'Em7'), ('4', 'A7'), ('4', 'Dm7'), ('4', 'Abm7'), ('2', 'Cmaj7'), ('2', 'E7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Abm7'), ('2', 'Abdim7'), ('2', 'Am7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7#5'), ('1', 'Cmaj7')]"
305,305,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'E7b9'), ('1', 'E7b9'), ('1', 'A7'), ('1', 'A7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'Edim7'), ('1', 'Cmaj7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
306,306,"[('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('4', 'Cmaj7'), ('4', 'D7'), ('4', 'G7'), ('4', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('4', 'Cmaj7'), ('4', 'D7'), ('4', 'G7'), ('4', 'Cmaj7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('4', 'Cmaj7'), ('4', 'D7'), ('4', 'G7'), ('4', 'Cmaj7'), ('1', 'Cmaj7')]"
307,307,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'G7b9'), ('1', 'G7b9'), ('1', 'Bbm6'), ('2', 'Bbm6'), ('2', 'Amaj7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'G7b9'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'D13b9'), ('1', 'D13b9'), ('1', 'Gmaj7'), ('1', 'Dm7#11'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'G7b9'), ('1', 'G7b9'), ('1', 'Bbm6'), ('2', 'Bbm6'), ('2', 'Amaj7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Gbdim7'), ('1', 'Cm/G'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('2', 'Abm7'), ('2', 'G7'), ('1', 'Cm7'), ('1', 'Abm7')]"
308,308,"[('2', 'C6'), ('2', 'Fmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'Fmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('2', 'C6'), ('2', 'Fmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Bm7#11'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
309,309,"[('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Db7'), ('1', 'Db7'), ('2', 'Fm6'), ('2', 'Fdim7'), ('2', 'Cm/Gb'), ('2', 'Ab7'), ('2', 'Db7'), ('2', 'Gb7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Db7'), ('1', 'Db7'), ('2', 'Fm6'), ('2', 'Fdim7'), ('2', 'Cm/Gb'), ('2', 'Ab7'), ('2', 'Db7'), ('2', 'Gb7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('2', 'Abm7'), ('2', 'Db7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('1', 'Fm6'), ('2', 'Abm7'), ('2', 'Db7'), ('2', 'Gbmaj7'), ('2', 'Gdim7'), ('2', 'Abm7'), ('2', 'Db7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Db7'), ('1', 'Db7'), ('2', 'Fm6'), ('2', 'Fdim7'), ('2', 'Cm/Gb'), ('2', 'Ab7'), ('2', 'Db7'), ('2', 'Gb7'), ('2', 'Cm6'), ('2', 'Gb7')]"
