,tune,chords
3746,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7')]"
3747,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7')]"
3748,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('4', 'Gm7'), ('4', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Fm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7b9')]"
3749,734,"[('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('4', 'Gm7'), ('4', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Fm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9')]"
3750,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9')]"
3751,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7')]"
3752,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7')]"
3753,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('4', 'Gm7'), ('4', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Fm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7b9')]"
3754,734,"[('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('4', 'Gm7'), ('4', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'Fm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9')]"
3755,734,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Em7'), ('2', 'A7#5'), ('2', 'Dm7'), ('2', 'G7b9'), ('1', 'C6')]"
3756,734,"[('2', 'Em7'), ('2', 'A7#5'), ('2', 'Dm7'), ('2', 'G7b9'), ('1', 'C6')]"
3757,735,"[('1', 'Cmaj7'), ('1', 'Dbdim'), ('1', 'Dm7'), ('1', 'G7')]"
3758,735,"[('1', 'Cmaj7'), ('1', 'Dbdim'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7')]"
3759,735,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7')]"
3760,735,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Am7'), ('1', 'B7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7')]"
3761,735,"[('1', 'Em7'), ('1', 'A7'), ('1', 'Am7'), ('1', 'B7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7')]"
3762,735,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('1', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7')]"
3763,736,"[('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7')]"
3764,736,"[('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7')]"
3765,736,"[('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7'), ('2', 'Bbm7b5'), ('2', 'Eb7b9'), ('1', 'Abm7'), ('1', 'Db7'), ('1', 'Gm7')]"
3766,736,"[('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7'), ('2', 'Bbm7b5'), ('2', 'Eb7b9'), ('1', 'Abm7'), ('1', 'Db7'), ('1', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Cm6'), ('2', 'Ab7')]"
3767,736,"[('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Bbm7b5'), ('2', 'Eb7b13'), ('2', 'Abm7'), ('2', 'Abm7'), ('2', 'Fm7b5'), ('2', 'Em6'), ('2', 'Cm6/Eb'), ('2', 'Ebdim7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Cm6'), ('2', 'Ab7')]"
3768,737,"[('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7')]"
3769,737,"[('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
3770,737,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'Cm6'), ('2', 'CmM7'), ('2', 'Cm7'), ('1', 'G7'), ('1', 'Am7'), ('1', 'Dm7/G'), ('1', 'Dm7/G'), ('1', 'G7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'C6'), ('2', 'Bbm7'), ('2', 'Em7')]"
3771,737,"[('1', 'Cm'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'Cm6'), ('2', 'CmM7'), ('2', 'Cm7'), ('1', 'G7'), ('1', 'Am7'), ('1', 'Dm7/G'), ('1', 'Dm7/G'), ('1', 'G7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'C6'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'G7'), ('1', 'G7b9')]"
3772,737,"[('1', 'Abmaj7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'G7'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7')]"
3773,737,"[('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Am7'), ('1', 'Bm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'G7b9')]"
3774,737,"[('1', 'Am7'), ('1', 'Bm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'G7b9')]"
3775,738,"[('1', 'Cm'), ('1', 'Abmaj7/C'), ('1', 'Am7b5'), ('2', 'Gbm7b5'), ('2', 'B7'), ('2', 'Em7'), ('2', 'Gm7'), ('2', 'D13b9'), ('2', 'Em/D'), ('1', 'Gm7'), ('2', 'Gm7'), ('2', 'G7b9'), ('2', 'Fm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'A7b9'), ('1', 'Dm'), ('1', 'DmM7'), ('2', 'Bbmaj9'), ('2', 'Fmaj7'), ('1', 'Fm7'), ('2', 'E9sus'), ('2', 'E7b9sus'), ('2', 'Em7'), ('2', 'A7b9')]"
3776,738,"[('1', 'Cm'), ('1', 'Abmaj7/C'), ('1', 'Am7b5'), ('2', 'Gbm7b5'), ('2', 'B7'), ('2', 'Em7'), ('2', 'Gm7'), ('2', 'D13b9'), ('2', 'Em/D'), ('1', 'Gm7'), ('2', 'Gm7'), ('2', 'G7b9'), ('2', 'Fm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'A7b9'), ('1', 'Dm'), ('1', 'DmM7'), ('2', 'Bbmaj9'), ('2', 'Fmaj7'), ('1', 'Fm7'), ('2', 'E9sus'), ('2', 'E7b9sus'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Bm7'), ('2', 'E/F'), ('2', 'B7b9'), ('2', 'E9sus'), ('2', 'E7b9sus/E'), ('2', 'E7#5'), ('2', 'D/E'), ('2', 'Cmaj7#5'), ('2', 'Am/C'), ('1', 'Bm7b5'), ('1', 'Fmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Bm7b5'), ('2', 'Bbmaj7'), ('2', 'A7'), ('4', 'B/G'), ('4', 'Db/A'), ('2', 'Fmaj7#5'), ('2', 'Bb9sus'), ('1', 'Em7b5/Bb'), ('2', 'Fmaj7/A'), ('2', 'A/D'), ('1', 'A/D'), ('1', 'Em/A'), ('2', 'A/E'), ('2', 'G/F')]"
3777,738,"[('1', 'Bm7'), ('2', 'E/F'), ('2', 'B7b9'), ('2', 'E9sus'), ('2', 'E7b9sus/E'), ('2', 'E7#5'), ('2', 'D/E'), ('2', 'Cmaj7#5'), ('2', 'Am/C'), ('1', 'Bm7b5'), ('1', 'Fmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Bm7b5'), ('2', 'Bbmaj7'), ('2', 'A7'), ('4', 'B/G'), ('4', 'Db/A'), ('2', 'Fmaj7#5'), ('2', 'Bb9sus'), ('1', 'Em7b5/Bb'), ('2', 'Fmaj7/A'), ('2', 'A/D'), ('1', 'A/D'), ('1', 'Em/A'), ('2', 'A/E'), ('2', 'G/F')]"
3778,739,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Am7'), ('1', 'G7sus'), ('1', 'Cm7'), ('1', 'Cm7')]"
3779,739,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Am7'), ('1', 'G7sus'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Am7'), ('1', 'G7sus'), ('1', 'Cm7'), ('1', 'Cm7')]"
3780,739,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Am7'), ('1', 'G7sus'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('2', 'Bm7'), ('2', 'Am7'), ('1', 'G7'), ('1', 'Cm7'), ('1', 'Cm7')]"
3781,739,"[('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('2', 'Bm7'), ('2', 'Am7'), ('1', 'G7'), ('1', 'Cm7'), ('1', 'Cm7')]"
3782,740,"[('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('1', 'Cmaj7')]"
3783,740,"[('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('1', 'Cmaj7')]"
3784,740,"[('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('1', 'Cmaj7'), ('1', 'Gbm7b5'), ('1', 'B7b13'), ('1', 'Emaj7'), ('1', 'Emaj7'), ('1', 'AbmM7b5'), ('1', 'Dbm7b13'), ('1', 'Fm'), ('1', 'Abm7')]"
3785,740,"[('1', 'Gbm7b5'), ('1', 'B7b13'), ('1', 'Emaj7'), ('1', 'Emaj7'), ('1', 'AbmM7b5'), ('1', 'Dbm7b13'), ('1', 'Fm'), ('1', 'Abm7'), ('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbdim7'), ('1', 'Dbm6'), ('1', 'Dbdim7'), ('1', 'Dbm6')]"
3786,740,"[('1', 'Em7b5'), ('1', 'Bbm7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbdim7'), ('1', 'Dbm6'), ('1', 'Dbdim7'), ('1', 'Dbm6')]"
3787,741,"[('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Amaj7'), ('1', 'Gbm9'), ('1', 'Bm9'), ('1', 'E13')]"
3788,741,"[('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Amaj7'), ('1', 'Gbm9'), ('1', 'Bm9'), ('1', 'E13'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7')]"
3789,741,"[('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7')]"
3790,741,"[('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7'), ('1', 'Em'), ('1', 'Cm6'), ('2', 'Em'), ('2', 'Cm6'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dm'), ('1', 'Bbm6'), ('2', 'Dm'), ('2', 'Bbm6'), ('2', 'Dm7'), ('2', 'Abm7b9')]"
3791,741,"[('1', 'Em'), ('1', 'Cm6'), ('2', 'Em'), ('2', 'Cm6'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dm'), ('1', 'Bbm6'), ('2', 'Dm'), ('2', 'Bbm6'), ('2', 'Dm7'), ('2', 'Abm7b9'), ('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7'), ('1', 'Dbm6'), ('1', 'Bm7')]"
3792,741,"[('1', 'Cmaj7'), ('1', 'Bbmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'FmM7'), ('1', 'Dbm6'), ('1', 'Bm7')]"
3793,742,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gb7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Gmaj7/B'), ('2', 'Gb7'), ('1', 'Bm7/A'), ('1', 'E7/Ab'), ('1', 'Amaj7'), ('1', 'Bbm7b5'), ('1', 'Eb7b13'), ('1', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Bmaj7')]"
3794,742,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gb7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Gmaj7/B'), ('2', 'Gb7'), ('1', 'Bm7/A'), ('1', 'E7/Ab'), ('1', 'Amaj7'), ('1', 'Bbm7b5'), ('1', 'Eb7b13'), ('1', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Bmaj7'), ('1', 'Em7'), ('1', 'Fdim7'), ('1', 'Dmaj7/Gb'), ('1', 'Gmaj7'), ('1', 'Abm7b5'), ('1', 'Db7b13'), ('2', 'Gbm7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dmaj7')]"
3795,742,"[('1', 'Em7'), ('1', 'Fdim7'), ('1', 'Dmaj7/Gb'), ('1', 'Gmaj7'), ('1', 'Abm7b5'), ('1', 'Db7b13'), ('2', 'Gbm7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dmaj7')]"
3796,742,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gb7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Gmaj7/B'), ('2', 'Gb7'), ('1', 'Bm7/A'), ('1', 'E7/Ab'), ('1', 'Amaj7'), ('1', 'Bbm7b5'), ('1', 'Eb7b13'), ('1', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Bmaj7')]"
3797,742,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gb7'), ('1', 'Bm7'), ('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Gmaj7/B'), ('2', 'Gb7'), ('1', 'Bm7/A'), ('1', 'E7/Ab'), ('1', 'Amaj7'), ('1', 'Bbm7b5'), ('1', 'Eb7b13'), ('1', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Bmaj7'), ('1', 'Em7'), ('1', 'Fdim7'), ('1', 'Dmaj7/Gb'), ('1', 'Gmaj7'), ('1', 'Abm7b5'), ('1', 'Db7b13'), ('2', 'Gbm7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dmaj7')]"
3798,742,"[('1', 'Em7'), ('1', 'Fdim7'), ('1', 'Dmaj7/Gb'), ('1', 'Gmaj7'), ('1', 'Abm7b5'), ('1', 'Db7b13'), ('2', 'Gbm7'), ('2', 'Fm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dmaj7'), ('1', 'Cmaj7'), ('1', 'Fmaj7')]"
3799,742,"[('1', 'Cmaj7'), ('1', 'Fmaj7')]"
3800,743,"[('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'G7')]"
3801,743,"[('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'G7'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
3802,743,"[('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Bm7b5'), ('1', 'A7b9'), ('1', 'Am7b5'), ('1', 'G7#5')]"
3803,743,"[('1', 'Gm7'), ('1', 'C7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Bm7b5'), ('1', 'A7b9'), ('1', 'Am7b5'), ('1', 'G7#5'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'G7b5')]"
3804,743,"[('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('1', 'G7b5'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'G7#9'), ('2', 'Cmaj7'), ('4', 'Bbm7'), ('4', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'G7b5'), ('1', 'G7b5')]"
3805,743,"[('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'G7#9'), ('2', 'Cmaj7'), ('4', 'Bbm7'), ('4', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'G7b5'), ('1', 'G7b5')]"
3806,744,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Gbm9'), ('1', 'Em7'), ('1', 'Edim7')]"
